id,value
290802,802
372560,560
444582,582
460316,316
269659,659
102035,35
306397,397
365001,1
176211,211
462679,679
297399,399
312740,740
161517,517
31234,234
49983,983
218925,925
71295,295
394196,196
183663,663
133149,149
377004,4
254142,142
332136,136
69588,588
326291,291
122721,721
9801,801
130473,473
336735,735
369441,441
120973,973
89046,46
171157,157
192916,916
495353,353
387488,488
246808,808
366750,750
134750,750
419784,784
397126,126
298167,167
297616,616
89303,303
392084,84
153421,421
32103,103
414225,225
131896,896
350165,165
441734,734
84439,439
239774,774
447736,736
17420,420
166540,540
147730,730
203077,77
390049,49
312447,447
291598,598
166315,315
480185,185
244644,644
109990,990
13910,910
25197,197
329838,838
289189,189
115167,167
204038,38
55444,444
369349,349
88379,379
79280,280
277172,172
274115,115
283280,280
368987,987
45229,229
54279,279
322479,479
384439,439
295214,214
334214,214
135725,725
362490,490
335955,955
238881,881
118619,619
262338,338
482390,390
230484,484
51232,232
401553,553
362326,326
109870,870
215825,825
399076,76
380102,102
257972,972
367359,359
284998,998
267909,909
81780,780
337357,357
33312,312
192504,504
171918,918
119785,785
153538,538
233435,435
48060,60
35004,4
271252,252
26901,901
174405,405
456187,187
173767,767
464688,688
78558,558
456480,480
492631,631
386251,251
289693,693
291785,785
232547,547
426768,768
44452,452
487068,68
181371,371
211778,778
354089,89
247654,654
186419,419
293445,445
43764,764
337240,240
368273,273
333655,655
107924,924
270142,142
171590,590
13937,937
180786,786
383276,276
262718,718
354501,501
119133,133
33871,871
9474,474
485669,669
80469,469
382420,420
409700,700
159782,782
353203,203
129153,153
17817,817
187410,410
177266,266
324016,16
339028,28
397586,586
390172,172
149692,692
448506,506
343832,832
368902,902
427581,581
127584,584
291759,759
466328,328
457741,741
454534,534
449307,307
139983,983
19348,348
248458,458
33926,926
9622,622
452902,902
478611,611
235041,41
396383,383
452893,893
263937,937
364117,117
168948,948
446656,656
335711,711
379921,921
142452,452
31021,21
443020,20
142678,678
82911,911
270016,16
395265,265
130082,82
214505,505
280410,410
180115,115
117925,925
255020,20
475936,936
36509,509
99137,137
121069,69
247990,990
184116,116
190493,493
450522,522
493428,428
252845,845
454458,458
192174,174
415390,390
188219,219
304203,203
16774,774
466599,599
363346,346
175017,17
3232,232
75010,10
281591,591
377950,950
272620,620
498855,855
229688,688
305146,146
169998,998
53084,84
288790,790
423561,561
248261,261
166397,397
32930,930
249741,741
159681,681
341766,766
246506,506
439488,488
150083,83
466896,896
420487,487
301951,951
72221,221
64802,802
135657,657
136634,634
139237,237
422990,990
405920,920
304163,163
239195,195
252884,884
276374,374
46230,230
484340,340
439997,997
137598,598
10909,909
302020,20
338024,24
310294,294
248240,240
118827,827
403787,787
317179,179
377661,661
309905,905
338207,207
257857,857
280013,13
214952,952
129066,66
117523,523
336480,480
356880,880
51259,259
121636,636
401519,519
82131,131
478624,624
52154,154
20463,463
464753,753
316571,571
322531,531
117698,698
119179,179
144736,736
348870,870
131769,769
84859,859
470236,236
223918,918
419321,321
135518,518
276855,855
194258,258
163028,28
170253,253
145362,362
395897,897
39784,784
411656,656
410945,945
97565,565
421593,593
200665,665
139798,798
324990,990
354069,69
303160,160
286246,246
491782,782
240066,66
37835,835
425758,758
399149,149
24276,276
50387,387
383543,543
421548,548
214775,775
105275,275
224440,440
297444,444
486246,246
138742,742
440126,126
207141,141
238672,672
191337,337
431926,926
369368,368
371249,249
27833,833
311094,94
339072,72
383411,411
337578,578
292473,473
253737,737
90546,546
495714,714
401177,177
390757,757
92960,960
344775,775
247700,700
357037,37
173400,400
396483,483
306741,741
422812,812
401282,282
457625,625
136292,292
29550,550
82694,694
464079,79
456962,962
90846,846
163688,688
201541,541
487729,729
432108,108
24993,993
107117,117
371082,82
263684,684
298125,125
168701,701
364236,236
274795,795
475327,327
461120,120
202096,96
438830,830
129189,189
319156,156
294091,91
364696,696
121311,311
475764,764
177956,956
334788,788
359469,469
355347,347
136007,7
108542,542
70474,474
401325,325
248604,604
498812,812
319422,422
136939,939
63256,256
315501,501
431556,556
478450,450
43372,372
156341,341
186523,523
183178,178
385712,712
210431,431
104303,303
376242,242
58592,592
491894,894
282372,372
293503,503
135219,219
380755,755
375099,99
229873,873
85640,640
21758,758
179721,721
70240,240
151966,966
98258,258
436147,147
444486,486
188739,739
68744,744
98006,6
267901,901
31448,448
1209,209
95468,468
323658,658
174324,324
307697,697
470004,4
298914,914
71481,481
150802,802
208994,994
404063,63
179698,698
367489,489
143222,222
48713,713
405682,682
360940,940
204211,211
123322,322
185895,895
46085,85
130463,463
410494,494
235142,142
235005,5
158401,401
37994,994
171340,340
203416,416
342493,493
421597,597
10626,626
150992,992
411731,731
229554,554
361130,130
237878,878
204077,77
496183,183
128071,71
312807,807
283269,269
451977,977
202235,235
222009,9
378760,760
244939,939
283974,974
295010,10
158229,229
114111,111
424847,847
62958,958
95690,690
352524,524
298284,284
112956,956
129987,987
138114,114
92554,554
136411,411
278411,411
431642,642
31786,786
337580,580
389427,427
320659,659
199653,653
287435,435
292423,423
118705,705
158001,1
411187,187
116853,853
366664,664
307702,702
357418,418
98451,451
190223,223
401602,602
336453,453
20699,699
82934,934
339210,210
386675,675
320898,898
201701,701
232893,893
481530,530
350571,571
207459,459
156351,351
324185,185
165994,994
446506,506
85997,997
390773,773
455107,107
22132,132
307124,124
314502,502
482673,673
36734,734
369821,821
319077,77
359433,433
475838,838
98806,806
346397,397
195743,743
51489,489
192239,239
499551,551
72851,851
35959,959
405059,59
126549,549
448246,246
288671,671
259094,94
375090,90
363977,977
147409,409
437492,492
454933,933
252539,539
458063,63
195944,944
316472,472
155725,725
495591,591
105915,915
267028,28
341569,569
303064,64
370371,371
282703,703
468756,756
462501,501
202782,782
78704,704
25593,593
306419,419
488569,569
452368,368
311618,618
321466,466
167778,778
356407,407
164973,973
126167,167
357935,935
437713,713
275939,939
268836,836
327759,759
46392,392
316976,976
251850,850
362200,200
118648,648
338748,748
23821,821
293051,51
462028,28
246257,257
461343,343
185030,30
217254,254
445936,936
436420,420
381070,70
41562,562
442306,306
263616,616
234867,867
211134,134
341561,561
264670,670
153394,394
366660,660
257327,327
132533,533
387226,226
119381,381
495010,10
25073,73
30640,640
316703,703
272287,287
120978,978
187830,830
457220,220
162291,291
370722,722
461752,752
165635,635
101755,755
428477,477
110656,656
348611,611
116826,826
89100,100
134462,462
367236,236
180801,801
85422,422
34020,20
144278,278
478206,206
251434,434
358960,960
17158,158
397943,943
428985,985
273497,497
255305,305
322338,338
25295,295
432673,673
321080,80
81733,733
50944,944
347349,349
46465,465
128353,353
488722,722
253720,720
310768,768
113733,733
260312,312
70852,852
104702,702
330536,536
211714,714
111129,129
335510,510
18077,77
119882,882
464673,673
48654,654
491164,164
490483,483
299875,875
470995,995
104800,800
351731,731
454083,83
311610,610
432537,537
359090,90
301016,16
412479,479
107507,507
352857,857
49328,328
54488,488
53738,738
54560,560
238104,104
125201,201
483788,788
184666,666
184914,914
440446,446
53059,59
229144,144
384385,385
255920,920
20501,501
413233,233
266076,76
303255,255
261772,772
135597,597
39783,783
259807,807
328409,409
59466,466
275507,507
321432,432
122254,254
345591,591
25920,920
193470,470
178240,240
175465,465
89289,289
403023,23
447100,100
431984,984
322127,127
36691,691
319430,430
166689,689
50961,961
336206,206
292364,364
106342,342
498105,105
209457,457
19257,257
290326,326
18380,380
405602,602
91898,898
398357,357
399778,778
181177,177
334839,839
231502,502
490358,358
448600,600
412012,12
188552,552
197527,527
280590,590
145117,117
407963,963
150056,56
41457,457
23501,501
254219,219
265284,284
173066,66
114594,594
61552,552
380879,879
370460,460
441323,323
213427,427
451787,787
185495,495
268109,109
91864,864
362868,868
327957,957
32900,900
242000,0
94423,423
189209,209
321065,65
343481,481
463895,895
136383,383
109727,727
468185,185
496931,931
96523,523
11873,873
456371,371
15847,847
66788,788
302718,718
298126,126
209408,408
40543,543
265650,650
398476,476
156400,400
377484,484
428168,168
176528,528
291436,436
18431,431
126520,520
253796,796
197504,504
183884,884
248118,118
363753,753
156709,709
411466,466
464336,336
322527,527
453799,799
281713,713
91964,964
146534,534
481246,246
164091,91
46717,717
441918,918
437323,323
369029,29
308546,546
330113,113
199482,482
355095,95
353096,96
216338,338
219063,63
56974,974
281432,432
374986,986
46986,986
250094,94
41449,449
46634,634
13917,917
177897,897
491772,772
290194,194
469861,861
415115,115
455122,122
424162,162
31608,608
430301,301
387151,151
255875,875
171303,303
338063,63
219821,821
205789,789
192357,357
498992,992
85165,165
489160,160
143264,264
421141,141
17940,940
129777,777
95030,30
204420,420
102637,637
166057,57
442773,773
240460,460
475089,89
405224,224
104580,580
224862,862
182768,768
358021,21
327049,49
255963,963
305714,714
460373,373
49843,843
94792,792
288945,945
297207,207
478433,433
106871,871
203398,398
360805,805
237369,369
486940,940
441623,623
91368,368
218514,514
106436,436
252327,327
53420,420
272848,848
174452,452
427308,308
167127,127
253026,26
44127,127
45940,940
82518,518
12565,565
271226,226
151194,194
411900,900
235400,400
495318,318
486597,597
373672,672
137012,12
282610,610
174446,446
77012,12
461585,585
186496,496
66850,850
166486,486
28944,944
215288,288
167074,74
387772,772
447175,175
293290,290
232912,912
268076,76
337432,432
92009,9
465397,397
427709,709
13129,129
375850,850
53963,963
65997,997
484189,189
71829,829
266696,696
468088,88
433739,739
13600,600
228892,892
289324,324
84763,763
183465,465
283409,409
311118,118
288532,532
399563,563
457428,428
406328,328
288990,990
481915,915
13517,517
188309,309
293771,771
419045,45
464983,983
348877,877
195829,829
53516,516
495321,321
247632,632
93890,890
85472,472
359939,939
216195,195
191110,110
104711,711
234393,393
477682,682
69968,968
217434,434
487056,56
321461,461
331502,502
207154,154
473145,145
106979,979
164783,783
477254,254
247494,494
303396,396
37291,291
478120,120
15840,840
242234,234
413757,757
263263,263
291477,477
172360,360
193192,192
213592,592
296713,713
262350,350
11814,814
375058,58
489750,750
398875,875
119484,484
123916,916
106157,157
353552,552
443617,617
63270,270
449349,349
345651,651
446028,28
157307,307
244539,539
458450,450
435492,492
31384,384
113623,623
33945,945
378721,721
150578,578
70558,558
304223,223
457533,533
144082,82
341425,425
54253,253
17672,672
35751,751
384828,828
250988,988
333470,470
226847,847
340050,50
282064,64
142490,490
324207,207
90921,921
358372,372
132204,204
448848,848
281807,807
323523,523
245768,768
364066,66
197204,204
224168,168
476804,804
486431,431
125307,307
491541,541
5831,831
52434,434
346386,386
54709,709
290148,148
356569,569
162619,619
67750,750
43786,786
85507,507
3969,969
268787,787
240803,803
170878,878
314849,849
55657,657
270485,485
174334,334
438262,262
83579,579
435454,454
180804,804
5407,407
56196,196
192087,87
462857,857
364787,787
311968,968
9300,300
331027,27
167716,716
384386,386
409710,710
105228,228
41983,983
254802,802
347280,280
271748,748
278307,307
135684,684
254672,672
322632,632
314861,861
362223,223
351668,668
498074,74
434320,320
23262,262
455302,302
291530,530
423535,535
341937,937
36975,975
357883,883
345266,266
254290,290
494991,991
424400,400
408807,807
169161,161
151564,564
193027,27
83526,526
54522,522
101162,162
140036,36
95363,363
27586,586
89011,11
232651,651
436653,653
189786,786
328701,701
392109,109
37340,340
290929,929
47880,880
189689,689
193092,92
338861,861
337399,399
196554,554
405296,296
9739,739
65548,548
337388,388
243509,509
192592,592
189467,467
127242,242
29510,510
358596,596
370005,5
403564,564
364801,801
51720,720
186841,841
212648,648
400926,926
44010,10
241052,52
403149,149
344003,3
15857,857
404132,132
448491,491
42686,686
480395,395
120300,300
230211,211
198197,197
122729,729
301257,257
111267,267
398063,63
412244,244
214367,367
101770,770
304328,328
96845,845
212805,805
324143,143
177016,16
487517,517
291449,449
10943,943
369487,487
22141,141
385801,801
133973,973
76670,670
90950,950
359547,547
17864,864
57787,787
442024,24
206192,192
351895,895
327792,792
135213,213
366978,978
332600,600
77270,270
236175,175
79514,514
425263,263
460611,611
177181,181
118991,991
21695,695
33923,923
55057,57
253511,511
323428,428
486810,810
122608,608
359821,821
104722,722
270330,330
388204,204
237475,475
317042,42
295444,444
215547,547
70926,926
232901,901
315276,276
469935,935
421618,618
116935,935
147800,800
334643,643
120968,968
37727,727
146705,705
491584,584
265705,705
191692,692
209429,429
204467,467
111213,213
307253,253
267514,514
211390,390
282954,954
86428,428
447467,467
404787,787
286493,493
17977,977
82667,667
87734,734
228987,987
31284,284
492028,28
142299,299
23802,802
468796,796
320480,480
466000,0
457781,781
226558,558
18835,835
342168,168
375745,745
353867,867
13334,334
193840,840
100022,22
77393,393
284625,625
254335,335
318930,930
450255,255
81259,259
241108,108
206132,132
369161,161
223701,701
276212,212
26613,613
167275,275
399782,782
33244,244
154235,235
405661,661
180954,954
425286,286
463181,181
178088,88
9029,29
186391,391
72746,746
374036,36
124186,186
403657,657
188544,544
262498,498
318684,684
15594,594
447320,320
464856,856
220653,653
11796,796
110698,698
477078,78
153457,457
264357,357
263125,125
344596,596
15182,182
337954,954
49740,740
413134,134
429515,515
172771,771
391279,279
18905,905
166344,344
38821,821
473994,994
27121,121
29125,125
402271,271
257637,637
167507,507
497018,18
497917,917
34844,844
471749,749
256611,611
250585,585
110260,260
124565,565
21824,824
289700,700
231938,938
169888,888
262007,7
15275,275
321873,873
14860,860
420903,903
126212,212
309589,589
342859,859
431167,167
418918,918
471890,890
137349,349
310706,706
79666,666
415740,740
331167,167
300195,195
212857,857
276379,379
469502,502
75649,649
88753,753
351831,831
230866,866
366780,780
441494,494
232037,37
299174,174
257644,644
298700,700
258060,60
432176,176
152096,96
409067,67
469589,589
376103,103
294525,525
205675,675
6828,828
430494,494
412292,292
302748,748
456602,602
447140,140
242319,319
258315,315
32218,218
201535,535
322386,386
103867,867
351323,323
294599,599
217034,34
58636,636
172524,524
74210,210
273318,318
163249,249
395145,145
191126,126
256533,533
394664,664
339030,30
173511,511
5607,607
134035,35
121802,802
40027,27
298024,24
104241,241
167299,299
203936,936
327429,429
253807,807
77829,829
334595,595
398718,718
90688,688
275707,707
58156,156
258546,546
318441,441
198849,849
77578,578
403053,53
161871,871
363766,766
358337,337
51915,915
143304,304
32373,373
354914,914
423409,409
357865,865
143491,491
332873,873
83904,904
448983,983
251659,659
69714,714
160503,503
401303,303
204283,283
471383,383
426533,533
486064,64
322993,993
118569,569
368004,4
178772,772
77448,448
240734,734
249737,737
462404,404
342007,7
111168,168
164454,454
296032,32
166415,415
55739,739
440953,953
21147,147
405016,16
103953,953
254518,518
413883,883
4753,753
460690,690
38634,634
205946,946
71568,568
168882,882
72921,921
66598,598
431406,406
240505,505
21367,367
238069,69
333582,582
102111,111
322108,108
343298,298
278810,810
315303,303
436891,891
359245,245
386140,140
116592,592
395280,280
405492,492
65102,102
140602,602
148923,923
430606,606
141963,963
288519,519
49454,454
187906,906
240524,524
173224,224
134140,140
80762,762
274697,697
37336,336
366657,657
259387,387
13801,801
393440,440
329634,634
92500,500
272836,836
245415,415
55642,642
11909,909
21181,181
444386,386
488151,151
71768,768
79145,145
393253,253
106694,694
228574,574
386610,610
249642,642
436111,111
140978,978
223420,420
26620,620
316886,886
74505,505
74663,663
10087,87
317421,421
19619,619
102895,895
263797,797
233710,710
357746,746
310769,769
213466,466
305081,81
479112,112
245338,338
441001,1
447453,453
388909,909
480223,223
271380,380
272093,93
352657,657
166351,351
460161,161
263010,10
260686,686
130736,736
205572,572
228818,818
100573,573
85064,64
317375,375
57668,668
329629,629
126433,433
59591,591
92111,111
128792,792
104810,810
149908,908
435638,638
55623,623
469491,491
260845,845
324857,857
293966,966
97280,280
50126,126
246653,653
93179,179
347424,424
72954,954
190647,647
425727,727
122240,240
467398,398
412094,94
49804,804
89115,115
134367,367
9767,767
95670,670
79234,234
55542,542
304194,194
147447,447
196224,224
58108,108
72744,744
129741,741
371501,501
265253,253
415321,321
439281,281
127021,21
396380,380
412097,97
304160,160
15958,958
203890,890
426722,722
260523,523
276704,704
272330,330
34141,141
180302,302
420931,931
64410,410
78970,970
402987,987
160137,137
449116,116
150888,888
499746,746
389497,497
228126,126
31124,124
174456,456
133163,163
70784,784
239620,620
103020,20
331513,513
41088,88
287855,855
113887,887
491116,116
81975,975
16559,559
28629,629
279429,429
45601,601
239537,537
233624,624
242197,197
91139,139
97662,662
355812,812
238375,375
380539,539
437651,651
90852,852
377051,51
299075,75
221507,507
190234,234
232226,226
372653,653
364846,846
293022,22
194058,58
121783,783
226976,976
495280,280
162926,926
97528,528
351569,569
108767,767
164421,421
301409,409
11145,145
154583,583
103332,332
337789,789
477041,41
355579,579
431386,386
167652,652
175320,320
177233,233
260175,175
255139,139
275962,962
362436,436
107458,458
221193,193
281532,532
241164,164
450117,117
435126,126
393058,58
420712,712
421164,164
58488,488
455562,562
303149,149
380782,782
252799,799
265816,816
292555,555
119775,775
498176,176
322899,899
264864,864
137255,255
117495,495
296854,854
248217,217
314060,60
38519,519
12397,397
351075,75
336686,686
463017,17
844,844
28826,826
274968,968
326407,407
387483,483
166121,121
490792,792
429306,306
387875,875
346655,655
455657,657
428384,384
451575,575
28633,633
436822,822
370932,932
37663,663
340489,489
369107,107
449431,431
497904,904
214441,441
191412,412
113660,660
179771,771
243659,659
373175,175
188222,222
157531,531
25656,656
460713,713
239815,815
429584,584
398735,735
291783,783
69194,194
101591,591
437254,254
138050,50
220311,311
148488,488
382869,869
281149,149
356896,896
448565,565
234297,297
20401,401
161033,33
330424,424
346578,578
87840,840
332625,625
377365,365
249272,272
181765,765
314532,532
37415,415
30956,956
346116,116
106519,519
316017,17
465135,135
262658,658
239028,28
399068,68
52723,723
189880,880
211748,748
377117,117
176374,374
225086,86
24139,139
166202,202
305724,724
162219,219
459751,751
441693,693
212207,207
455911,911
109851,851
111900,900
431058,58
411596,596
32882,882
333904,904
419738,738
347111,111
5398,398
171632,632
405552,552
219631,631
58876,876
42010,10
4829,829
409830,830
183108,108
391492,492
450331,331
3184,184
324459,459
389697,697
142105,105
441559,559
317735,735
438760,760
470407,407
185607,607
127946,946
473162,162
451796,796
493175,175
311611,611
126592,592
412307,307
240367,367
234886,886
488259,259
221179,179
435537,537
317165,165
404384,384
144580,580
109829,829
396759,759
373912,912
13884,884
286407,407
231742,742
92222,222
116214,214
80104,104
167992,992
447211,211
364338,338
36362,362
449620,620
420306,306
428128,128
6421,421
188628,628
116142,142
23358,358
484738,738
30193,193
147144,144
35771,771
433972,972
16757,757
145973,973
386724,724
215904,904
187950,950
453414,414
342725,725
220931,931
59615,615
327656,656
439318,318
339898,898
12671,671
147609,609
285737,737
433353,353
223314,314
78801,801
168541,541
471744,744
244198,198
369634,634
480518,518
62321,321
359846,846
182795,795
451716,716
383932,932
247439,439
26273,273
379054,54
411786,786
381051,51
211832,832
195795,795
285830,830
479734,734
256127,127
219214,214
84227,227
129682,682
322008,8
44379,379
42035,35
339652,652
357857,857
280320,320
112309,309
339195,195
153868,868
486673,673
214203,203
404759,759
63754,754
301019,19
241155,155
439670,670
257537,537
312777,777
485079,79
444488,488
433154,154
164040,40
33709,709
374070,70
40558,558
427738,738
207962,962
76373,373
455414,414
403281,281
193822,822
352398,398
188120,120
203032,32
303774,774
396907,907
400675,675
183587,587
93482,482
309541,541
405089,89
58593,593
419158,158
282377,377
479047,47
2784,784
215147,147
251259,259
488786,786
220405,405
218743,743
258417,417
287893,893
479565,565
469734,734
406789,789
128991,991
226491,491
430053,53
333712,712
264017,17
61209,209
65460,460
485713,713
39550,550
429037,37
157953,953
187513,513
65217,217
72075,75
454686,686
358636,636
373425,425
297930,930
387575,575
80000,0
355858,858
355882,882
320738,738
44442,442
102097,97
397838,838
450874,874
428427,427
400289,289
495833,833
317943,943
287086,86
420258,258
386258,258
319305,305
319019,19
78350,350
39989,989
468853,853
121381,381
182668,668
80526,526
463093,93
192135,135
118294,294
79979,979
413851,851
151355,355
413095,95
360426,426
469605,605
164234,234
439873,873
115882,882
226331,331
74125,125
367310,310
96781,781
301625,625
462988,988
378741,741
196163,163
455152,152
347733,733
267036,36
217208,208
232490,490
486006,6
492162,162
214083,83
103662,662
13623,623
222542,542
250259,259
252062,62
273848,848
181217,217
476595,595
52173,173
4942,942
155883,883
58921,921
473552,552
243280,280
146140,140
249957,957
229295,295
71400,400
344485,485
82949,949
38194,194
359108,108
483667,667
194459,459
149067,67
38148,148
4318,318
130814,814
22954,954
157634,634
113036,36
159277,277
442156,156
66599,599
320971,971
275430,430
156521,521
327452,452
51416,416
232371,371
157639,639
330327,327
159424,424
96492,492
156437,437
468770,770
191450,450
26206,206
181241,241
316228,228
245700,700
356038,38
411312,312
342347,347
6842,842
354549,549
108786,786
413765,765
143306,306
329359,359
123013,13
9791,791
129488,488
342390,390
379264,264
71801,801
440759,759
126750,750
164900,900
430702,702
300819,819
232074,74
490161,161
276493,493
210387,387
45357,357
6970,970
404951,951
385434,434
238353,353
237159,159
326107,107
485259,259
13873,873
80922,922
211196,196
400064,64
320557,557
373645,645
174111,111
426529,529
453458,458
369077,77
25782,782
216954,954
247562,562
198701,701
181964,964
34400,400
349736,736
42389,389
274180,180
179858,858
88605,605
82768,768
292323,323
411227,227
144150,150
205876,876
87049,49
260980,980
398908,908
310068,68
215701,701
29306,306
221147,147
46517,517
155815,815
316666,666
231822,822
223793,793
195592,592
238649,649
164809,809
440966,966
473726,726
456303,303
328678,678
60131,131
495777,777
213647,647
352351,351
47247,247
139754,754
212858,858
433291,291
486101,101
129452,452
386194,194
201489,489
433636,636
336233,233
236617,617
417742,742
81568,568
292114,114
144200,200
202170,170
256759,759
320387,387
50555,555
417815,815
392708,708
366260,260
466359,359
406870,870
51403,403
431563,563
267245,245
350864,864
58946,946
12675,675
311636,636
3502,502
99099,99
474095,95
212321,321
206683,683
119537,537
244053,53
89008,8
21546,546
359031,31
289235,235
446739,739
38068,68
347942,942
371600,600
287730,730
228903,903
485884,884
323096,96
210136,136
36441,441
278609,609
368209,209
212577,577
469221,221
363367,367
287184,184
171185,185
395016,16
307709,709
19771,771
356648,648
169258,258
280787,787
272424,424
159358,358
454583,583
471129,129
216590,590
493920,920
414675,675
411089,89
361485,485
123388,388
188850,850
222269,269
289648,648
362321,321
174153,153
312663,663
352635,635
326799,799
245073,73
284392,392
123037,37
318160,160
210864,864
402696,696
434177,177
89018,18
243237,237
419781,781
463819,819
189830,830
109337,337
277548,548
266211,211
121266,266
145271,271
328338,338
252849,849
264603,603
497832,832
136466,466
341945,945
330128,128
360956,956
185174,174
184266,266
448198,198
75179,179
387156,156
106027,27
30896,896
3067,67
495520,520
174880,880
57485,485
226785,785
368400,400
382709,709
423813,813
347837,837
7102,102
418221,221
390894,894
305308,308
196863,863
273745,745
116739,739
175286,286
118645,645
79498,498
290786,786
494045,45
92606,606
215855,855
274160,160
269508,508
132712,712
124509,509
792,792
169061,61
156561,561
308403,403
134787,787
176018,18
98170,170
407378,378
255632,632
21447,447
492147,147
197468,468
87979,979
424153,153
65220,220
224282,282
310618,618
247621,621
343578,578
382269,269
282091,91
247105,105
65407,407
61686,686
337947,947
430272,272
172511,511
284636,636
78302,302
118099,99
152005,5
22006,6
204838,838
319910,910
484321,321
292771,771
283257,257
497438,438
471963,963
35707,707
262566,566
151622,622
195483,483
300992,992
457977,977
121071,71
288473,473
396602,602
177700,700
30184,184
221519,519
170633,633
54900,900
103462,462
61169,169
23517,517
393473,473
219382,382
259365,365
417125,125
53329,329
454064,64
12660,660
454985,985
230118,118
163514,514
458267,267
327025,25
137102,102
288642,642
148546,546
139776,776
259938,938
146735,735
239081,81
340411,411
149167,167
400733,733
465883,883
142216,216
135443,443
326793,793
117293,293
191798,798
58861,861
271635,635
184489,489
42322,322
63805,805
348427,427
360822,822
62449,449
303764,764
385685,685
382895,895
158601,601
33192,192
367264,264
48610,610
225265,265
38887,887
238891,891
346477,477
106206,206
343661,661
467957,957
189222,222
176289,289
266904,904
127847,847
402534,534
289677,677
95278,278
335099,99
464602,602
38982,982
74032,32
96664,664
266887,887
342084,84
98469,469
297231,231
50102,102
183697,697
289809,809
68943,943
5758,758
494822,822
317278,278
237435,435
207110,110
351509,509
300110,110
425345,345
18238,238
144281,281
408785,785
279089,89
250636,636
250997,997
221100,100
136558,558
154124,124
272335,335
398712,712
324506,506
492276,276
337280,280
368207,207
68949,949
341262,262
298492,492
246246,246
183957,957
428153,153
46357,357
484463,463
367583,583
56136,136
345438,438
190810,810
358527,527
25160,160
497328,328
147041,41
176379,379
104035,35
202672,672
171436,436
155525,525
152700,700
437016,16
469190,190
331088,88
248453,453
124763,763
77919,919
251042,42
452655,655
161288,288
224434,434
184916,916
169723,723
105178,178
209526,526
120449,449
245127,127
306254,254
170504,504
390326,326
197693,693
131452,452
339128,128
417123,123
411081,81
78514,514
219777,777
170405,405
218448,448
459520,520
418935,935
289131,131
298787,787
63666,666
457805,805
34895,895
328814,814
353444,444
132870,870
431519,519
203826,826
11014,14
268060,60
256636,636
85141,141
320317,317
455396,396
64841,841
464683,683
436556,556
388490,490
353668,668
480072,72
352563,563
70122,122
466068,68
49409,409
479909,909
72293,293
460743,743
235163,163
190712,712
148910,910
426879,879
142096,96
272656,656
265826,826
406501,501
153980,980
483126,126
349256,256
215979,979
290466,466
471501,501
298541,541
151684,684
421948,948
437689,689
303699,699
497967,967
181848,848
143963,963
225973,973
421181,181
7526,526
248744,744
106576,576
407268,268
476853,853
473006,6
185957,957
351885,885
445330,330
185296,296
